restaurant_id,restaurant_name,location_area,cuisine_type,price_range,avg_cost_for_two,ambience_type,overall_rating,popular_dishes,has_home_delivery,has_vegetarian_options,is_family_friendly,contact_number,address,opening_hours,years_in_business,total_reviews
1337,Haribhavanam,Vadavalli,South Indian,$,517,Family-style,3.9,"Pongal, Idli Sambar",Yes,Yes,Yes,0422-299265,"442, Main Road, Vadavalli, Coimbatore - 641015",8:00 AM to 10:00 PM,2,4256
1338,Junior Kuppanna Cafe,Singanallur,Chettinad,$,771,Family-style,4.1,"Chettinad Chicken, Kola Urundai",Yes,Yes,Yes,0422-203835,"93, Main Road, Singanallur, Coimbatore - 641028",9:00 AM to 12:00 AM,12,2935
1339,Domino's Cafe,Singanallur,South Indian,$,793,Casual,4.4,"Masala Dosa, Vada, Rava Dosa, Idli Sambar",Yes,Yes,Yes,0422-212934,"947, Main Road, Singanallur, Coimbatore - 641037",11:00 AM to 12:00 AM,16,3052
1340,Anjappar Kitchen,RS Puram,Andhra,$$$,2634,Casual,4.3,"Royyala Iguru, Gongura Mutton, Gutti Vankaya",Yes,Yes,No,0422-217814,"781, Opposite PSG College, RS Puram, Coimbatore - 641056",9:00 AM to 12:00 AM,24,382
1341,Kovai Biryani Center Bakery,Singanallur,South Indian,$$,1675,Family-style,3.9,"Vada, Filter Coffee, Pongal",Yes,Yes,Yes,0422-289015,"377, Main Road, Singanallur, Coimbatore - 641032",7:00 AM to 12:00 AM,16,911
1342,A2B Bhavan,Ukkadam,Chinese,$,486,Modern,4.3,"Manchurian, Hot & Sour Soup, American Chopsuey, Hakka Noodles",Yes,Yes,Yes,0422-216090,"239, Main Road, Ukkadam, Coimbatore - 641064",10:00 AM to 11:00 PM,25,4817
1343,Black Pearl Ice Cream Parlor,Avinashi Road,Chettinad,$$,1586,Family-style,4.3,"Pepper Chicken, Kola Urundai, Fish Fry, Chettinad Chicken",No,Yes,No,0422-217643,"31, Main Road, Avinashi Road, Coimbatore - 641022",7:00 AM to 10:00 PM,16,269
1344,Dindigul Thalappakatti Bakery,Saravanampatti,Seafood,$$,1476,Traditional,4.0,"Lobster Thermidor, Fish Curry",Yes,Yes,No,0422-286781,"503, Near KMCH Hospital, Saravanampatti, Coimbatore - 641074",9:00 AM to 12:00 AM,11,4478
1345,Anjappar,Gopalapuram,Italian,$$$,2444,Traditional,4.2,"Bruschetta, Risotto",Yes,No,No,0422-286430,"882, Main Road, Gopalapuram, Coimbatore - 641048",8:00 AM to 11:00 PM,14,1151
1346,Sree Gowri Shankar Darbar,Saravanampatti,North Indian,$$,1318,Casual,4.3,"Tandoori Chicken, Biryani, Chole Bhature, Paneer Butter Masala",Yes,Yes,Yes,0422-288668,"785, Near KMCH Hospital, Saravanampatti, Coimbatore - 641046",9:00 AM to 10:00 PM,1,4887
1347,Coimbatore Palace Restaurant,Vadavalli,South Indian,$$$,2506,Modern,3.8,"Rava Dosa, Filter Coffee, Masala Dosa, Vada",Yes,Yes,No,0422-230752,"664, Main Road, Vadavalli, Coimbatore - 641049",11:00 AM to 10:00 PM,30,586
1348,Buhari Hotel,Gandhipuram,Multi-Cuisine,$$,1327,Modern,3.7,"Dessert Platter, Biryani, Salad",Yes,Yes,Yes,0422-241486,"585, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641059",9:00 AM to 12:00 AM,4,4050
1349,Hotel Gowri Krishna Sweet Shop,Saibaba Colony,South Indian,$$,1308,Family-style,3.9,"Rava Dosa, Filter Coffee, Idli Sambar",Yes,Yes,Yes,0422-228059,"272, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641016",9:00 AM to 12:00 AM,13,1900
1350,Coimbatore Palace Mess,Gopalapuram,Chettinad,$$,1237,Casual,4.1,"Chettinad Chicken, Prawn Masala, Pepper Chicken",Yes,Yes,Yes,0422-239309,"444, Main Road, Gopalapuram, Coimbatore - 641094",11:00 AM to 11:00 PM,7,3444
1351,Aasai Hotel Kitchen,Saibaba Colony,Chinese,$$$,3153,Modern,4.5,"Spring Rolls, Chilli Chicken, Schezwan Fried Rice, Manchurian",Yes,Yes,Yes,0422-269824,"874, Near Lakshmi Mills, Saibaba Colony, Coimbatore - 641065",11:00 AM to 12:00 AM,21,540
1352,Junior Kuppanna,Saravanampatti,Italian,$$,1680,Traditional,4.8,"Bruschetta, Risotto, Lasagna",No,Yes,Yes,0422-237623,"165, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641042",11:00 AM to 10:00 PM,13,2003
1353,AB's Absolute Barbecues,RS Puram,South Indian,$$,1462,Modern,4.6,"Bisi Bele Bath, Filter Coffee, Vada",Yes,Yes,No,0422-236408,"564, Near DB Road, RS Puram, Coimbatore - 641032",7:00 AM to 12:00 AM,16,213
1354,Taco Bell Cafe,Kovaipudur,South Indian,$$$,3283,Traditional,4.3,"Rava Dosa, Idli Sambar, Vada",Yes,Yes,Yes,0422-215812,"535, Main Road, Kovaipudur, Coimbatore - 641095",11:00 AM to 12:00 AM,9,4116
1355,Barbeque Nation,RS Puram,Multi-Cuisine,$$,1023,Casual,4.3,"Dessert Platter, Biryani, Grilled Chicken, Mocktails",No,Yes,Yes,0422-233332,"58, Near DB Road, RS Puram, Coimbatore - 641072",11:00 AM to 11:00 PM,23,975
1356,Burger King Bhavan,Saravanampatti,North Indian,$,630,Modern,3.8,"Dal Makhani, Rogan Josh, Naan, Butter Chicken",Yes,Yes,Yes,0422-207166,"940, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641095",8:00 AM to 11:00 PM,18,3201
1357,The Eatery Mess,Gopalapuram,North Indian,$$,808,Modern,4.2,"Tandoori Chicken, Biryani",Yes,Yes,No,0422-211829,"959, Main Road, Gopalapuram, Coimbatore - 641040",9:00 AM to 10:00 PM,28,1362
1358,Namma Veedu Grill,Saibaba Colony,Non-Vegetarian,$$$,3309,Family-style,4.3,"Chicken 65, Prawn Butter Garlic, Chicken Lollipop",Yes,Yes,Yes,0422-213159,"716, Near PSG Tech, Saibaba Colony, Coimbatore - 641043",11:00 AM to 10:00 PM,12,3497
1359,Kovai Biryani Center Restaurant,Thudiyalur,Chettinad,$$$,2078,Casual,4.5,"Kola Urundai, Karaikudi Mutton, Pepper Chicken, Fish Fry",Yes,Yes,Yes,0422-214526,"162, Main Road, Thudiyalur, Coimbatore - 641041",11:00 AM to 12:00 AM,25,1115
1360,McDonald's Barbecue,Saibaba Colony,Bakery & Cafe,$$,1407,Modern,3.9,"Croissant, Pastry, Cappuccino, Cold Coffee",Yes,Yes,Yes,0422-223840,"898, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641058",11:00 AM to 10:00 PM,1,238
1361,Geetha Canteen Barbecue,Saibaba Colony,Non-Vegetarian,$$,1239,Family-style,4.4,"Mutton Curry, Chicken 65, Prawn Butter Garlic, Fish Fry",No,Yes,No,0422-274349,"15, Near PSG Tech, Saibaba Colony, Coimbatore - 641077",10:00 AM to 11:00 PM,27,4098
1362,AB's Absolute Barbecues,Avinashi Road,South Indian,$$$,2066,Family-style,5.0,"Uttapam, Kesari Bath, Vada",Yes,Yes,Yes,0422-295251,"694, Main Road, Avinashi Road, Coimbatore - 641034",10:00 AM to 10:00 PM,14,1245
1363,A2B,Vilankurichi,South Indian,$$$,2760,Casual,4.4,"Kesari Bath, Idli Sambar, Masala Dosa",Yes,Yes,Yes,0422-293498,"393, Main Road, Vilankurichi, Coimbatore - 641064",11:00 AM to 11:00 PM,3,830
1364,Madurai Kumar Mess Ice Cream Parlor,Gandhipuram,Chettinad,$$$$,5566,Family-style,4.7,"Prawn Masala, Chettinad Chicken, Kola Urundai, Karaikudi Mutton",Yes,Yes,Yes,0422-273342,"595, Near Lakshmi Mills, Gandhipuram, Coimbatore - 641032",9:00 AM to 10:00 PM,17,4087
1365,Geetha Canteen,Kovaipudur,Non-Vegetarian,$$,1120,Casual,4.5,"Mutton Curry, Fish Fry, Chicken 65",No,Yes,Yes,0422-298018,"370, Main Road, Kovaipudur, Coimbatore - 641065",9:00 AM to 11:00 PM,20,2210
1366,Copper Chimney,Saravanampatti,Italian,$$$$,4273,Casual,4.2,"Carbonara, Pizza Margherita",Yes,No,No,0422-292531,"447, Near KMCH Hospital, Saravanampatti, Coimbatore - 641024",10:00 AM to 10:00 PM,15,2970
1367,A2B Bhavan,Ukkadam,Fusion,$$$,2169,Traditional,4.5,"Paneer Tikka Pizza, Biryani Burrito",Yes,Yes,Yes,0422-286918,"600, Main Road, Ukkadam, Coimbatore - 641037",11:00 AM to 10:00 PM,17,4725
1368,A2B,Sitra,South Indian,$$,1496,Casual,4.2,"Masala Dosa, Uttapam, Rava Dosa",Yes,Yes,No,0422-242406,"158, Main Road, Sitra, Coimbatore - 641013",7:00 AM to 11:00 PM,27,3980
1369,Annapoorna Sweet Shop,Gopalapuram,Chinese,$$$$,4029,Casual,4.4,"American Chopsuey, Spring Rolls, Hot & Sour Soup, Chilli Chicken",No,Yes,Yes,0422-207279,"762, Main Road, Gopalapuram, Coimbatore - 641019",11:00 AM to 12:00 AM,13,808
1370,Black Pearl Cafe,RS Puram,Chinese,$,699,Family-style,4.0,"Spring Rolls, Schezwan Fried Rice",Yes,Yes,No,0422-239131,"821, Opposite PSG College, RS Puram, Coimbatore - 641065",9:00 AM to 12:00 AM,20,1125
1371,Barbeque Nation Darbar,Gandhipuram,North Indian,$$,1414,Family-style,4.3,"Tandoori Chicken, Naan, Chole Bhature",Yes,Yes,Yes,0422-256899,"437, Near Brookefields Mall, Gandhipuram, Coimbatore - 641021",7:00 AM to 12:00 AM,11,3847
1372,Rathna Cafe Cafe,Saibaba Colony,Kerala,$$,952,Modern,4.4,"Appam Stew, Puttu Kadala, Beef Fry",Yes,Yes,No,0422-256063,"583, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641016",11:00 AM to 10:00 PM,30,419
1373,Kovai Biryani Center Fast Food,Ukkadam,Italian,$,358,Traditional,4.8,"Pasta Alfredo, Bruschetta, Garlic Bread, Pizza Margherita",Yes,Yes,Yes,0422-205932,"86, Main Road, Ukkadam, Coimbatore - 641063",9:00 AM to 11:00 PM,19,3777
1374,Saravana Bhavan Kitchen,Singanallur,Biryani,$,432,Traditional,4.6,"Hyderabadi Biryani, Veg Biryani",No,Yes,No,0422-215293,"14, Main Road, Singanallur, Coimbatore - 641031",10:00 AM to 11:00 PM,23,3368
1375,Rathna Cafe Bakery,Podanur,Multi-Cuisine,$$,889,Casual,5.0,"Pasta, Dessert Platter, Biryani, Mocktails",No,Yes,No,0422-224670,"880, Main Road, Podanur, Coimbatore - 641013",8:00 AM to 11:00 PM,21,1239
1376,Taste of Kerala Dhaba,Saravanampatti,Kerala,$,311,Casual,3.9,"Malabar Parotta, Puttu Kadala, Fish Curry",Yes,Yes,Yes,0422-263576,"21, Near KMCH Hospital, Saravanampatti, Coimbatore - 641067",11:00 AM to 10:00 PM,7,2465
1377,Annapoorna,Vadavalli,Chettinad,$,596,Family-style,4.5,"Pepper Chicken, Kola Urundai, Prawn Masala, Fish Fry",Yes,Yes,Yes,0422-263714,"526, Main Road, Vadavalli, Coimbatore - 641085",11:00 AM to 12:00 AM,29,4046
1378,Dindigul Thalappakatti,Gandhipuram,South Indian,$$,1710,Family-style,4.4,"Uttapam, Filter Coffee",Yes,Yes,Yes,0422-291424,"22, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641030",9:00 AM to 12:00 AM,7,3894
1379,Pizza Hut,RS Puram,North Indian,$$$,2653,Traditional,5.0,"Tandoori Chicken, Paneer Butter Masala, Naan, Biryani",Yes,Yes,Yes,0422-221237,"213, Near DB Road, RS Puram, Coimbatore - 641046",7:00 AM to 12:00 AM,16,1107
1380,Dragon Gate Darbar,RS Puram,South Indian,$$,818,Casual,4.0,"Bisi Bele Bath, Masala Dosa",Yes,Yes,No,0422-265991,"827, Near Race Course, RS Puram, Coimbatore - 641018",9:00 AM to 11:00 PM,4,1907
1381,Geetha Canteen,RS Puram,South Indian,$$$,2109,Traditional,4.2,"Bisi Bele Bath, Uttapam",Yes,Yes,No,0422-206608,"819, Opposite PSG College, RS Puram, Coimbatore - 641068",7:00 AM to 10:00 PM,26,884
1382,Sri Krishna Sweets,Gandhipuram,Fast Food,$$,1545,Quick Bite,4.1,"Fried Chicken, French Fries",Yes,Yes,Yes,0422-213014,"663, Near Lakshmi Mills, Gandhipuram, Coimbatore - 641056",9:00 AM to 10:00 PM,4,1703
1383,Domino's Darbar,Saravanampatti,Chinese,$,666,Traditional,3.4,"Spring Rolls, Hakka Noodles, American Chopsuey, Hot & Sour Soup",Yes,Yes,No,0422-298763,"432, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641039",8:00 AM to 11:00 PM,14,3403
1384,The Eatery Ice Cream Parlor,Gopalapuram,Vegetarian,$$$,1973,Casual,4.2,"Paneer Tikka, Veg Thali, Aloo Gobi",Yes,Yes,Yes,0422-251546,"778, Main Road, Gopalapuram, Coimbatore - 641014",8:00 AM to 12:00 AM,2,4308
1385,Aasai Hotel Bakery,Saravanampatti,Seafood,$$,1721,Family-style,3.9,"Crab Fry, Fish Curry, Lobster Thermidor",Yes,Yes,Yes,0422-226887,"640, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641089",10:00 AM to 12:00 AM,12,3363
1386,Buhari Hotel,Kovaipudur,Biryani,$,409,Casual,4.3,"Hyderabadi Biryani, Ambur Biryani, Mutton Biryani, Prawn Biryani",Yes,Yes,Yes,0422-220975,"24, Main Road, Kovaipudur, Coimbatore - 641013",11:00 AM to 12:00 AM,9,2027
1387,Hotel Gowri Krishna Mess,Peelamedu,Fast Food,$$,1162,Quick Bite,4.3,"Wrap, Fried Chicken, Hot Dog",Yes,Yes,Yes,0422-275030,"6, Near Hope College, Peelamedu, Coimbatore - 641068",9:00 AM to 10:00 PM,26,4814
1388,Taste of Kerala Family Restaurant,Kovaipudur,Chettinad,$,665,Casual,5.0,"Kola Urundai, Prawn Masala, Karaikudi Mutton",Yes,Yes,Yes,0422-225238,"843, Main Road, Kovaipudur, Coimbatore - 641056",10:00 AM to 10:00 PM,5,3537
1389,Pizza Hut,Gandhipuram,Fast Food,$$,1178,Casual,4.7,"Hot Dog, Chicken Burger",Yes,Yes,Yes,0422-234562,"511, Near Brookefields Mall, Gandhipuram, Coimbatore - 641091",10:00 AM to 11:00 PM,23,4060
1390,Buhari Hotel,Saravanampatti,Biryani,$,655,Casual,4.0,"Egg Biryani, Mutton Biryani, Veg Biryani, Chicken Biryani",Yes,Yes,Yes,0422-248409,"617, Near Karunya University, Saravanampatti, Coimbatore - 641062",7:00 AM to 10:00 PM,12,4733
1391,Arya Bhavan,Ukkadam,North Indian,$$$$,6740,Casual,4.0,"Chole Bhature, Biryani, Butter Chicken",Yes,Yes,Yes,0422-239998,"911, Main Road, Ukkadam, Coimbatore - 641046",8:00 AM to 10:00 PM,27,4054
1392,Annapoorna,Ukkadam,South Indian,$$,1286,Traditional,4.4,"Uttapam, Kesari Bath, Pongal, Vada",Yes,Yes,No,0422-283422,"472, Main Road, Ukkadam, Coimbatore - 641067",10:00 AM to 10:00 PM,28,2714
1393,Cascade Family Restaurant,Saibaba Colony,South Indian,$$$$,5314,Traditional,3.9,"Bisi Bele Bath, Masala Dosa, Rava Dosa",Yes,Yes,Yes,0422-274972,"816, Near Lakshmi Mills, Saibaba Colony, Coimbatore - 641049",11:00 AM to 12:00 AM,4,4632
1394,Haribhavanam Dhaba,Gopalapuram,South Indian,$$$,2168,Modern,5.0,"Masala Dosa, Idli Sambar, Rava Dosa, Uttapam",Yes,Yes,Yes,0422-275963,"455, Main Road, Gopalapuram, Coimbatore - 641020",11:00 AM to 12:00 AM,11,3341
1395,Saravana Bhavan Grill,Singanallur,Chettinad,$,495,Casual,4.7,"Prawn Masala, Fish Fry",No,No,No,0422-218878,"188, Main Road, Singanallur, Coimbatore - 641042",7:00 AM to 10:00 PM,10,3386
1396,Copper Chimney Restaurant,Gandhipuram,Kerala,$$$,2091,Family-style,4.3,"Puttu Kadala, Appam Stew, Beef Fry",Yes,Yes,Yes,0422-215855,"208, Near Lakshmi Mills, Gandhipuram, Coimbatore - 641040",11:00 AM to 12:00 AM,8,4088
1397,Burger King Hotel,Singanallur,Italian,$,508,Family-style,3.5,"Bruschetta, Pizza Margherita, Risotto, Carbonara",Yes,No,Yes,0422-276830,"692, Main Road, Singanallur, Coimbatore - 641022",8:00 AM to 12:00 AM,21,1078
1398,Sri Krishna Sweets,Saravanampatti,North Indian,$$,972,Traditional,4.7,"Dal Makhani, Chole Bhature",Yes,Yes,Yes,0422-259210,"2, Near Karunya University, Saravanampatti, Coimbatore - 641069",11:00 AM to 11:00 PM,21,1421
1399,Royal Darbar Fast Food,Ramanathapuram,South Indian,$$$,2845,Casual,4.4,"Rava Dosa, Vada, Uttapam",No,Yes,No,0422-211759,"405, Main Road, Ramanathapuram, Coimbatore - 641099",7:00 AM to 10:00 PM,24,4608
1400,Buhari Hotel,Kovaipudur,Desserts,$$$$,6583,Traditional,4.9,"Jalebi, Falooda, Ice Cream Sundae",Yes,Yes,Yes,0422-227606,"471, Main Road, Kovaipudur, Coimbatore - 641086",9:00 AM to 10:00 PM,30,1145
1401,Annapoorna Kitchen,Gandhipuram,Kerala,$$,1606,Traditional,3.7,"Fish Curry, Puttu Kadala, Kappa & Meen Curry, Appam Stew",Yes,Yes,Yes,0422-288029,"689, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641025",9:00 AM to 11:00 PM,27,4975
1402,Annapoorna Mess,RS Puram,North Indian,$$,1026,Traditional,4.1,"Tandoori Chicken, Butter Chicken",Yes,Yes,Yes,0422-225101,"836, Near Race Course, RS Puram, Coimbatore - 641088",9:00 AM to 12:00 AM,8,1969
1403,A2B,Podanur,Seafood,$$$,3481,Family-style,4.4,"Fish & Chips, Prawn Masala, Fish Curry, Calamari",No,Yes,Yes,0422-222344,"566, Main Road, Podanur, Coimbatore - 641034",11:00 AM to 12:00 AM,22,4989
1404,Sree Annapoorna,Gandhipuram,Chettinad,$$,1668,Family-style,4.3,"Karaikudi Mutton, Prawn Masala, Fish Fry, Chettinad Chicken",Yes,Yes,Yes,0422-233150,"574, Near Brookefields Mall, Gandhipuram, Coimbatore - 641068",7:00 AM to 11:00 PM,21,474
1405,Dragon Gate Fast Food,Peelamedu,Bakery & Cafe,$,688,Cafe-style,4.0,"Cookies, Brownie, Croissant, Pastry",Yes,No,Yes,0422-269784,"324, Opposite CIT College, Peelamedu, Coimbatore - 641010",10:00 AM to 10:00 PM,11,720
1406,Pizza Hut Grill,Thudiyalur,Multi-Cuisine,$$$$,4848,Casual,4.6,"Grilled Chicken, Mocktails",Yes,No,Yes,0422-203148,"607, Main Road, Thudiyalur, Coimbatore - 641090",9:00 AM to 11:00 PM,8,933
1407,Saravana Bhavan Family Restaurant,Gopalapuram,Chinese,$$$,2985,Casual,4.0,"American Chopsuey, Dumplings, Hakka Noodles, Schezwan Fried Rice",Yes,Yes,Yes,0422-290880,"67, Main Road, Gopalapuram, Coimbatore - 641026",7:00 AM to 11:00 PM,2,2519
1408,Annapoorna,Saravanampatti,Chettinad,$$,1432,Traditional,4.1,"Pepper Chicken, Kola Urundai, Chettinad Chicken",Yes,Yes,Yes,0422-201390,"394, Near KMCH Hospital, Saravanampatti, Coimbatore - 641069",10:00 AM to 12:00 AM,20,879
1409,Kovai Biryani Center Sweet Shop,Ramanathapuram,North Indian,$$,1409,Traditional,4.2,"Paneer Butter Masala, Butter Chicken",Yes,Yes,Yes,0422-216512,"653, Main Road, Ramanathapuram, Coimbatore - 641075",9:00 AM to 11:00 PM,14,3993
1410,Barbeque Nation,Singanallur,Andhra,$,523,Family-style,4.4,"Pulihora, Gutti Vankaya",Yes,Yes,Yes,0422-270928,"795, Main Road, Singanallur, Coimbatore - 641028",8:00 AM to 11:00 PM,10,4992
1411,Dindigul Thalappakatti,Saravanampatti,North Indian,$$,1319,Traditional,4.5,"Butter Chicken, Paneer Butter Masala",Yes,No,Yes,0422-226263,"931, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641035",7:00 AM to 11:00 PM,7,3947
1412,Saravana Bhavan Sweet Shop,Karumathampatti,Andhra,$$,1265,Traditional,3.8,"Pulihora, Gongura Mutton, Andhra Chicken Curry",Yes,Yes,Yes,0422-283724,"229, Main Road, Karumathampatti, Coimbatore - 641098",8:00 AM to 11:00 PM,20,1796
1413,Saravana Bhavan Juice Center,Avinashi Road,South Indian,$,305,Casual,3.6,"Masala Dosa, Rava Dosa",No,Yes,No,0422-225480,"647, Main Road, Avinashi Road, Coimbatore - 641084",9:00 AM to 10:00 PM,1,1681
1414,Copper Chimney Sweet Shop,RS Puram,South Indian,$$$,1844,Casual,5.0,"Pongal, Vada",Yes,Yes,Yes,0422-217988,"671, Opposite PSG College, RS Puram, Coimbatore - 641024",9:00 AM to 10:00 PM,10,3787
1415,Sri Sabareesh Grill,Thudiyalur,South Indian,$$$,2067,Traditional,4.5,"Idli Sambar, Pongal",No,Yes,Yes,0422-278584,"440, Main Road, Thudiyalur, Coimbatore - 641091",8:00 AM to 10:00 PM,25,4861
1416,McDonald's Family Restaurant,Ukkadam,South Indian,$,672,Casual,3.9,"Pongal, Kesari Bath, Idli Sambar",Yes,Yes,No,0422-266665,"398, Main Road, Ukkadam, Coimbatore - 641092",11:00 AM to 11:00 PM,16,4300
1417,Madurai Kumar Mess Darbar,Peelamedu,Chinese,$$,1012,Casual,4.8,"Dumplings, Hot & Sour Soup, Chilli Chicken, Hakka Noodles",Yes,Yes,Yes,0422-240107,"911, Opposite CIT College, Peelamedu, Coimbatore - 641058",11:00 AM to 10:00 PM,30,3114
1418,Subway Barbecue,Gandhipuram,North Indian,$$$,2849,Family-style,4.5,"Butter Chicken, Biryani",Yes,Yes,Yes,0422-265213,"280, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641058",7:00 AM to 10:00 PM,15,1965
1419,Subway Cafe,Gandhipuram,North Indian,$$$,1946,Casual,5.0,"Paneer Butter Masala, Butter Chicken",Yes,Yes,Yes,0422-232771,"764, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641097",9:00 AM to 10:00 PM,23,4998
1420,Taste of Kerala Fast Food,Perianaickenpalayam,Desserts,$,700,Modern,4.2,"Cheesecake, Kulfi, Ice Cream Sundae",Yes,Yes,Yes,0422-201558,"484, Main Road, Perianaickenpalayam, Coimbatore - 641093",11:00 AM to 10:00 PM,28,3306
1421,Haribhavanam,Avinashi Road,South Indian,$$,1120,Traditional,5.0,"Kesari Bath, Bisi Bele Bath, Pongal, Masala Dosa",Yes,Yes,Yes,0422-257498,"461, Main Road, Avinashi Road, Coimbatore - 641081",7:00 AM to 11:00 PM,5,4780
1422,Rathna Cafe Ice Cream Parlor,Peelamedu,Multi-Cuisine,$,690,Traditional,4.9,"Biryani, Dessert Platter, Mocktails",Yes,Yes,No,0422-204221,"158, Near Airport, Peelamedu, Coimbatore - 641052",11:00 AM to 12:00 AM,26,4989
1423,Cascade Dhaba,Ukkadam,Non-Vegetarian,$$$,2185,Family-style,4.3,"Chicken Lollipop, Prawn Butter Garlic",Yes,Yes,Yes,0422-239930,"96, Main Road, Ukkadam, Coimbatore - 641031",7:00 AM to 12:00 AM,18,1505
1424,Copper Chimney Dhaba,Saibaba Colony,South Indian,$,449,Family-style,4.6,"Uttapam, Vada, Idli Sambar",No,Yes,Yes,0422-222521,"881, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641062",10:00 AM to 10:00 PM,4,1107
1425,Pizza Hut,Singanallur,Italian,$$$,2685,Traditional,4.7,"Risotto, Lasagna",Yes,Yes,Yes,0422-240673,"602, Main Road, Singanallur, Coimbatore - 641035",11:00 AM to 12:00 AM,22,3809
1426,Sree Annapoorna,Gandhipuram,North Indian,$$$,2805,Family-style,5.0,"Biryani, Chole Bhature, Naan, Rogan Josh",Yes,Yes,No,0422-259809,"718, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641048",10:00 AM to 12:00 AM,27,1484
1427,Noodle Bar Barbecue,RS Puram,Chinese,$$,1202,Family-style,3.9,"Spring Rolls, Hot & Sour Soup, Chilli Chicken, Hakka Noodles",No,Yes,No,0422-282324,"299, Near DB Road, RS Puram, Coimbatore - 641095",7:00 AM to 12:00 AM,24,1829
1428,A2B Ice Cream Parlor,Saravanampatti,Vegetarian,$,509,Family-style,4.5,"Aloo Gobi, Vegetable Biryani",Yes,Yes,Yes,0422-209593,"712, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641096",10:00 AM to 11:00 PM,11,3321
1429,Sree Annapoorna,Saravanampatti,Bakery & Cafe,$$,1296,Cafe-style,4.6,"Cold Coffee, Cookies",No,Yes,Yes,0422-257373,"483, Near Karunya University, Saravanampatti, Coimbatore - 641045",8:00 AM to 10:00 PM,27,197
1430,Copper Chimney,RS Puram,Chettinad,$$,1493,Casual,3.6,"Kola Urundai, Chettinad Chicken",Yes,Yes,Yes,0422-288479,"222, Near DB Road, RS Puram, Coimbatore - 641066",7:00 AM to 12:00 AM,26,4333
1431,Cascade Bakery,Avinashi Road,Kerala,$$,1751,Casual,3.7,"Appam Stew, Kappa & Meen Curry, Puttu Kadala, Malabar Parotta",Yes,Yes,No,0422-203662,"15, Main Road, Avinashi Road, Coimbatore - 641053",8:00 AM to 12:00 AM,22,567
1432,Rasam Kitchen,Kovaipudur,South Indian,$$,1635,Casual,3.4,"Filter Coffee, Idli Sambar",Yes,Yes,No,0422-271002,"405, Main Road, Kovaipudur, Coimbatore - 641064",7:00 AM to 10:00 PM,7,917
1433,McDonald's Restaurant,RS Puram,North Indian,$$,1634,Casual,4.2,"Biryani, Butter Chicken, Dal Makhani",Yes,No,Yes,0422-253883,"786, Opposite PSG College, RS Puram, Coimbatore - 641086",10:00 AM to 10:00 PM,23,4442
1434,KFC Mess,Ramanathapuram,Biryani,$$,979,Family-style,4.5,"Hyderabadi Biryani, Egg Biryani, Mutton Biryani, Prawn Biryani",Yes,Yes,Yes,0422-263193,"70, Main Road, Ramanathapuram, Coimbatore - 641052",7:00 AM to 12:00 AM,30,4842
1435,Hotel Gowri Krishna Restaurant,Ukkadam,Chinese,$,687,Casual,4.8,"Manchurian, Spring Rolls, American Chopsuey, Schezwan Fried Rice",No,Yes,Yes,0422-226478,"156, Main Road, Ukkadam, Coimbatore - 641058",8:00 AM to 12:00 AM,2,2000
1436,Saravana Bhavan Bhavan,Saibaba Colony,Non-Vegetarian,$$,1632,Casual,4.2,"Chicken 65, Chicken Lollipop, Prawn Butter Garlic, Fish Fry",No,Yes,Yes,0422-231752,"553, Near PSG Tech, Saibaba Colony, Coimbatore - 641016",8:00 AM to 12:00 AM,23,1872
1437,Mohan's Biryani Restaurant,Saravanampatti,Chettinad,$,624,Modern,4.9,"Chettinad Chicken, Karaikudi Mutton, Kola Urundai",Yes,Yes,No,0422-271938,"242, Near Karunya University, Saravanampatti, Coimbatore - 641074",7:00 AM to 11:00 PM,24,3876
1438,Junior Kuppanna,Avinashi Road,North Indian,$$,1790,Family-style,3.6,"Chole Bhature, Tandoori Chicken, Biryani",Yes,Yes,No,0422-247131,"408, Main Road, Avinashi Road, Coimbatore - 641058",8:00 AM to 11:00 PM,15,3512
